id,product_title,release_date,artist,category,label,img_link
PKCP-5040,ピリリと行こう！,2004/05/26,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/e9beeb31189317a99707e73404bf683705c0ea76.jpg
EPCE-5270,DO MY BEST,2004/05/26,中澤裕子,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/3d8e6d4da452c34f7d2a1dacbb712643a27a2367.jpg
HKCN-50017,だって 生きてかなくちゃ,2004/06/02,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/dbcb37526d4f1c7146073895445586ddcb7a0ca4.jpg
EPCE-5282,涙の太陽,2004/06/09,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/a0e7f03bafe58049415e94b123bc235866defbb8.jpg
PKCP-5041,横浜蜃気楼,2004/07/07,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/6f3511c2d5899d79bc7f443bdb1798bc153334cd.jpg
EPCE-5292,YOUR SONG ～青春宣誓～,2004/07/14,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/ee37b0a6c1476b445f771052362e1fc026b7f468.jpg
EPCE-5303,女子かしまし物語,2004/07/22,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/4b51ec5baa16dbb5fb5d42c68b71645d72dd1231.jpg
EPCE-2025,ドアの向こうでBellが鳴ってた,2004/07/28,飯田圭織,CDシングル,地中海レーベル,http://cdn.helloproject.com/img/release/o/e486af277a9c0fa9311846c83da0fabe798bf504.jpg
EPCE-5306,シャイニング 愛しき貴方,2004/08/04,カントリー娘｡に紺野と藤本(モーニング娘｡),CDシングル,zetima,http://cdn.helloproject.com/img/release/o/f0771dda226254ea5094792acc737799f6313781.jpg
HKCN-50019,恋のテレフォンGOAL,2004/08/11,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/c6ac0915939ac890094d62d41326f97a447f7aed.jpg
EPCE-5308,あぁ いいな！,2004/08/18,W,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/394c59088d26a14ba067c0eaf6d6082f5045f553.jpg
PKCP-5044,ハピネス 〜幸福歓迎！〜,2004/08/25,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/f814c064c7ac9fdd2d023d75b671e4b41a0823af.jpg
PKCP-5048,恋のヌケガラ,2004/09/23,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/352da8484ec847258bcfe41336bdb0ff8c51ac1c.jpg
PKCP-2002,西新宿で逢ったひと,2004/09/29,前田有紀,CDシングル,ライスミュージック,http://cdn.helloproject.com/img/release/o/797ce2ee6430b54e58d1047c4bc6b264bbc771b0.jpg
EPCE-5337,恋愛戦隊シツレンジャー,2004/10/06,後浦なつみ,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/7dfaa078ae90eda44090763ac895a537eb069f99.jpg
EPCE-5312,ロボキッス,2004/10/14,W,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/6d63da050ce54921642c372ae2e8de10317ae0d6.jpg
EPCE-5332,渡良瀬橋,2004/10/20,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/b734eb874d651c7a6e51996ea1b706c8bb75e8e9.jpg
EPCE-5334,シャンパンの恋,2004/10/27,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/4a2c76769d5e350d8a4986a97cf670f556a56803.jpg
EPCE-5335,涙が止まらない放課後,2004/11/03,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/d45856ec68bfe664ca6f3946e48d8a7554f16bd5.jpg
PKCP-5045,恋の呪縛,2004/11/10,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/8a4af49ce6e4b679e3504d05a79fa666d173b00d.jpg
PKCP-5046,さよなら「友達にはなりたくないの」,2004/11/17,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/8375a40b61106e5d1479b49080cbb467da6ab4bb.jpg
EPCE-5343,ALL FOR ONE & ONE FOR ALL!,2004/12/01,H.P.オールスターズ,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/b295e65ea3e2c60972b6d5debae0c96aea1c939d.jpg
EPCE-5348,THE マンパワー!!!,2005/01/19,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/20cdbaeb0d9bda6291fc3169167b729427adeee9.jpg
EPCE-5350,恋のフーガ,2005/02/09,W,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/d27b69c6115f27daabb745e2bdefa45947c1e244.jpg
EPCE-5351,肉体は正直なEROS,2005/02/09,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/c3e462556bae0ac925b7d90c65af6baaead834ee.jpg
EPCE-5353,ずっと 好きでいいですか,2005/02/23,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/ff5b2911df7e614722f68b6575ca1cf069406165.jpg
EPDE-1003,サマーナイトタウン,2005/03/02,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/545a12eb6ba588e2de80932a3a4f05c493c9778c.jpg
EPDE-1020,Memory 青春の光,2005/03/02,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/e9a56c2a9747373cfe1e3b7303caa0ee15005ff3.jpg
EPDE-1033,真夏の光線,2005/03/02,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/604c181790ca1256ae65573ae66bb2736d8ed164.jpg
EPDE-1044,ふるさと,2005/03/02,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/38395ac6171a0c9e077093109b418f0f4ecfbf7b.jpg
EPDE-1052,LOVEマシーン,2005/03/02,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/609a8e32e771412d0c53132e1a7b236c84031a6d.jpg
PKCP-5050,カッチョイイゼ！JAPAN,2005/03/02,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/6a4f69310bd5aaeab1405faad9f877853ed195f1.jpg
PKCP-5051,スッペシャル ジェネレ〜ション,2005/03/30,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/de9beb810fb97e354b25a9829a4f7645b4a084c7.jpg
HKCN-50025,夢ならば,2005/04/20,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/f75439512d1d52403f5fc31d9f16c82e0f9f8f54.jpg
EPCE-5364,大阪 恋の歌,2005/04/27,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/b03e31861c769bf89a57c01a1914171ac9c42949.jpg
EPCE-5368,愛の意味を教えて！,2005/05/18,W,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/c848296703a5674e78ecff85947a86f438608449.jpg
PKCP-5052,紫陽花アイ愛物語,2005/05/25,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/bce19f20f5d5e9a63962601948638a205f3a7854.jpg
PKCP-5053,なんちゅう恋をやってるぅ YOU KNOW?,2005/06/08,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/a97f0a0119174b44ed0e91edefc9c1b0719c7cb1.jpg
EPCE-5369,オンナ、哀しい、オトナ/印象派 ルノアールのように/人知れず 胸を奏でる 夜の秋,2005/06/22,セクシーオトナジャン/エレジーズ/プリプリピンク,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/c7a2ab2bea30aff79e4a7193557f806a5f538909.jpg
PKCP-5054,スッピンと涙。,2005/07/06,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/f156046e256ffe2b38d41d855f430150333ee3f7.jpg
EPCE-5371,色っぽい じれったい,2005/07/27,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/2d045ee3ed9c3c0425825377faa7c51fc6c3b679.jpg
PKCP-5056,21時までのシンデレラ,2005/08/03,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/beff74920c62be84c7e10a95048537034226a672.jpg
PKCP-5055,ひとりじめ,2005/08/10,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/9e104fdd57a84024091424af2ad788b06d4a4e8b.jpg
HKCN-50028,恋の花,2005/08/31,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/e4af2875b03ff69e0007cf22411c96848260391c.jpg
EPCE-5373,Missラブ探偵,2005/09/07,W,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/fbe961f5dc50f3ae731db7eb29d826a2c092a971.jpg
EPCE-5376,気がつけば あなた,2005/09/21,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/4dc705d02cef6e5f177fce8ffbf0aa3a4cf25e51.jpg
PKCP-5057,クレナイの季節,2005/10/05,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/c3f3ad657901fdf52b50198ac3d02db138fb2283.jpg
EPCE-5381,好きすぎて バカみたい,2005/10/19,DEF.DIVA,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/388f7cfb7aa140a132292d14e1e1a68b8a23fbf3.jpg
EPCE-5379,直感2〜逃した魚は大きいぞ！〜,2005/11/09,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/70eaba917cdb9925a7b4f69ecefd08ded53930eb.jpg
PKCP-5058,ギャグ100回分愛してください,2005/11/23,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/f69794a37caee5ff44f42530b3f60f1a6f90a660.jpg
HKCN-50030,たからもの,2005/11/30,千,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/fcbb64fbc1f20c42c0b7e4bd88c476d9dcccd330.jpg
PKCP-5060,今にきっと…In My LIFE,2006/01/25,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/fa411f5be2b71ea771a444ff898cd917eee0c99f.jpg
EPCE-5385,砂を噛むように…NAMIDA,2006/02/01,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/de82099d0e1d189a35cd4eea3d405151d06073c5.jpg
EPCE-5390,SEXY BOY〜そよ風に寄り添って〜,2006/03/15,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/047a43b4dfc08b49230d0b540f29d96237905a82.jpg
PKCP-5065,ジリリ キテル,2006/03/29,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/b58907998aeb16bef4ad616c5705af70725554ec.jpg
HKCN-50032,スイートホリック,2006/04/12,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/3942f83084753c5ed031c11b41d8b9695eec5f18.jpg
TGCS-3334,まっさらブルージーンズ,2006/05/06,℃-ute,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/092c6a15ad76b5291d4ab3a06f1125e083627881.jpg
PKCP-5064,一切合切 あなたに∮あ・げ・る♪,2006/05/10,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/65a9b5f36e6c58b502dc771a9911d11debdbbf49.jpg
TGCS-3393,即 抱きしめて,2006/06/03,℃-ute,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/af5ea1017a7945e16bfe313a8ca8cd67c7697206.jpg
EPCE-5406,Ambitious!野心的でいいじゃん,2006/06/21,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/939f1b607fcf8dc013c0c33ae9f6db2d4ac4c027.jpg
HKCN-50035,ザ・ストレス,2006/06/28,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/f51d6c66fa66ac60705a912459428d1f806f91a1.jpg
TGCS-3394,大きな愛でもてなして,2006/07/09,℃-ute,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/ece934a58a7e8e35a24fb917b6f69eac91341bb2.jpg
EPCE-5413,恋☆カナ,2006/07/12,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/803ebdd0f5a9d53f912566ec88b708cd6499205b.jpg
PKCP-2023,お前の涙を俺にくれ,2006/07/26,前田有紀,CDシングル,ライスミュージック,http://cdn.helloproject.com/img/release/o/ab20438bc146840a3351c9c5a23fc65bc7e83e0d.jpg
TGCS-3512,わっきゃない(Z),2006/07/29,℃-ute,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/039dadd23c73a4499dee7ada61740f4291106410.jpg
PKCP-5069,笑っちゃおうよ BOYFRIEND,2006/08/02,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/ac4a2fd11e066a5f604b0b2d472dd6aa005ec656.jpg
HKCN-50037,Thanks!,2006/09/13,GAM,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/8d30380cb8e4d8924ad038f830875aab28271743.jpg
EPCE-5423,うらら,2006/09/27,中澤裕子,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/d26a49e04ba65886b7be10e79d5e8685634af1b3.jpg
HKCN-50038,甘すぎた果実,2006/10/04,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/f7453f6fa5e80ef4fd111e767082547d5c3cdf4d.jpg
PKCP-5070,SOME BOYS！ TOUCH,2006/10/11,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/949496aa366db95e83f1f332f2d774c603540fc7.jpg
HKCN-50040,メロディーズ,2006/10/18,GAM,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/607050fd5c282fbee1a531c17da345b6c6ea70cc.jpg
EPCE-5427,バラライカ,2006/10/25,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/2d5e5e6e898f4ebbd6517f90e4ed64cbf5bff671.jpg
EPCE-5433,歩いてる,2006/11/08,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/3e57238be8b35a5af4d79022a107543b8738aa60.jpg
PKCP-5073,愛すクリ～ムとMyプリン,2006/11/22,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/5c002b21cfd065305bba66f789e55d2ef6e36001.jpg
PKCP-5074,胸さわぎスカーレット,2006/12/06,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/a5920a93404a242afa78638161227447f33788fa.jpg
EPCE-5448,僕らが生きる MY ASIA,2007/01/24,モーニング娘｡誕生10年記念隊,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/0245dd24f67ee2b03c9cabab9dfe2b14b323dfa4.jpg
EPCE-5450,笑顔YESヌード,2007/02/14,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/6801a77695e1763d9484191ae18f6ad07bb16a8f.jpg
EPCE-5454,桜チラリ,2007/02/21,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/57f79e3bfd761bd04ad056fd1797b78edb2bc723.jpg
PKCP-5078,VERY BEAUTY,2007/03/07,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/1c4398a92be2de962ffb1d5cff16db0ba1bb9862.jpg
HKCN-50046,LU LU LU,2007/03/21,GAM,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/f3cfe1d48335c89dded68b622426e21517f754cf.jpg
EPCE-5461,アンフォゲッタブル,2007/03/28,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/bc629a7ce6ed05438488f73d86b2d08456fc0d3c.jpg
PKCP-5082,シークレット,2007/04/11,後藤真希,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/e63eaad456e997896ee592d48afd0c9ac59d54b4.jpg
EPCE-5465,悲しみトワイライト,2007/04/25,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/ed2d8eff5b8bb32f06753a15dab903d6bec95d84.jpg
EPCE-5469,ハッピー☆彡,2007/05/02,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/fb68500a3b2edabcf29a9eb87c3631f3c5b05ceb.jpg
HKCN-50050,Too far away〜女のこころ〜,2007/05/09,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/952a01e1fdd4c76cc9af32997ce81a8fffd9374a.jpg
EPCE-5474,ここにいるぜぇ！,2007/05/16,アテナ(唄:辻希美),CDシングル,zetima,http://cdn.helloproject.com/img/release/o/2bf36772586ae3f1b4cd46aa7c97bdd95bf93544.jpg
PKCP-5085,恋する♡エンジェル♡ハート,2007/05/23,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/a6fb1e81e25db46f7d241c70b7199a7eeea26bd8.jpg
EPCE-5475,オヤジの心に灯った小さな火〜デュエットバージョン〜,2007/05/23,里田まい with 藤岡藤巻,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/ea374a164edd8ad3e3ec5a62e73cd115c7019bc4.jpg
PKCP-5088,告白の噴水広場,2007/06/27,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/8f14078f5583cef3fb3066238bc87d883c6c29b7.jpg
EPCE-5480,めぐる恋の季節,2007/07/11,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/d7696e4815e41f47978383a16d373c74cf2e6cb2.jpg
EPCE-5483,女に 幸あれ,2007/07/25,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/fb393534e4bb608796c744d60e31fcd5405806f0.jpg
EPCE-5487,はなをぷーん/ふたりはNS,2007/08/01,きら☆ぴか,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/8701004178c3c7df04afe143f2c9f5fac82c6213.jpg
EPCE-5489,愛しき悪友へ,2007/08/08,モーニング娘｡誕生10年記念隊,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/0af9b669441e868a3dbc7c6a5c019aa4381b1fb0.jpg
EPCE-5495,笑顔,2007/08/29,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/fbf925acb4ad801840c1aa390191116d159835ee.jpg
EPCE-5496,お願い魅惑のターゲット,2007/09/05,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/39f7e086ab120e7c9c29dfbcad884d7da51947d3.jpg
PKCP-2028,相愛太鼓,2007/09/26,前田有紀,CDシングル,ライスミュージック,http://cdn.helloproject.com/img/release/o/2d8252119c394dca1752d2bc82ed38fc6a0021fb.jpg
PKCP-5097,じゃじゃ馬パラダイス,2007/09/26,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/910b879d98397b13df5eefc84d6f1485e7008733.jpg
EPCE-5500,だんな様,2007/10/10,中澤裕子,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/cad8f104203875ff95f78611a83ac46d4bfa3429.jpg
EPCE-5502,都会っ子 純情,2007/10/17,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/d07314ca0822dd0bc0eb2881eac89d3fb815f5c4.jpg
HKCN-50060,息を重ねましょう,2007/10/24,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/1e30ee5871ad723c7dec24b30c877425c2f00d3e.jpg
EPCE-5510,チャンス！,2007/11/07,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/fe651073b3ef7638dcc0049ecb6eaafa40f4067e.jpg
EPCE-5512,勝利のBIG WAVE!!!,2007/11/14,アテナ＆ロビケロッツ,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/8e911e8a7c6fa5a3fda1e5f5c5a86901e56bb96c.jpg
EPCE-5514,みかん,2007/11/21,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/ba5b8d93a0e4561ce9d169ac803652dffc02ac4d.jpg
PKCP-5106,付き合ってるのに片思い,2007/11/28,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/9d2b3ce1c962f3eeb6449342147fe2243c35020f.jpg
EPCE-5523,やったろうぜ！,2007/12/05,音楽ガッタス,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/7bb164b1032dbb6dd2dba1b04c5702c74a5e2fb9.jpg
HKCN-50061,16歳の恋なんて,2008/01/16,安倍なつみ＆矢島舞美,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/6bb3dceff55e178e179e502f102523e5c93657b1.jpg
EPCE-5536,青春!LOVEランチ,2008/02/14,アテナ＆ロビケロッツ,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/6d07f17956ce49276bc6c4eedacac813566335d6.jpg
EPCE-5531,LALALA 幸せの歌,2008/02/27,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/c281b8a5ac033f032cea2c935a98c6133e698203.jpg
PKCP-5112,ジンギスカン,2008/03/12,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/d1b05682b6b5f76ac1239ebcaefd7012e274b225.jpg
TGCS-4850,越えろ！楽天イーグルス,2008/03/18,℃-ute,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/9af49e718e481934d3abdc4995a2dbbbe091c41f.jpg
EPCE-5548,カリスマ・綺麗,2008/03/19,メロン記念日,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/7b77813550f8eed03ccec5f6ac6dd0db740c2646.jpg
EPCE-5540,リゾナント ブルー,2008/04/16,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/4130ecb027de9ad3fb84d57f661602e76353980d.jpg
PKCP-5116,なんにも言わずに I LOVE YOU,2008/04/23,美勇伝,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/b0b7232b3af71082d8752e888d9c956db8046041.jpg
EPCE-5553,涙の色,2008/04/23,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/22efbd01c38e7e3b0c1b386349e8f34cac9ab63c.jpg
PKCP-2036,置き手紙,2008/04/23,藤本美貴,CDシングル,ライスミュージック,http://cdn.helloproject.com/img/release/o/4ae807ab05ee203b484da76dcc1a08625249a5e6.jpg
EPCE-5556,アナタボシ,2008/04/30,MilkyWay,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/9c7430bdc33d65fcef70427850414447c23516e9.jpg
EPCE-5558,きずな,2008/05/21,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/7d73ca0a2821523c14fef279eadd387d030a8db9.jpg
EPCE-5559,C＼C(シンデレラ＼コンプレックス),2008/06/11,High-King,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/45c539cc936941e486e56ed1af02fe3702b9956a.jpg
TGCS-5025,マノピアノ,2008/06/29,真野恵里菜,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/74f8eba34d56d77926a92cbaade8150477e374cc.jpg
PKCP-5119,行け 行け モンキーダンス,2008/07/09,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/43194047ed03bcc8e8583b4e13c99ae3c7725f86.jpg
EPCE-5563,パパンケーキ,2008/07/16,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/64e230ab72462fcd8ee46420e85c41e4ac8f3f9f.jpg
EPCE-5566,江戸の手毬唄II,2008/07/30,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/82cce2d3b28e2b18f13dd8cb27945588167e04d8.jpg
EPCE-5575,Come Together,2008/09/10,音楽ガッタス,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/270595c294b62b622ef4522e29862fbe2936b7f3.jpg
PKCP-5122,ジンギスカン タルタルミックス,2008/09/17,ジンギスカン×Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/9c730a70098566e0d7aad0c042428a63a73dab33.jpg
EPCE-5576,ペッパー警部,2008/09/24,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/e3a1f09933cbe731d48beed36a94cd92c8dcb5c5.jpg
TGCS-5085,ラッキーオーラ,2008/10/04,真野恵里菜,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/a8747eb41b47e80845b40594cae8b59124d977e3.jpg
EPCE-5580,タンタンターン！,2008/10/29,MilkyWay,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/f1fe44ffed063b3ec8d8f60e9dd76a0bb5dde610.jpg
PKCP-5127,MADAYADE,2008/11/05,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/404765c95a04f4ca837fd6e16bcc9bbd9d6158dc.jpg
EPCE-5586,FOREVER LOVE,2008/11/26,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/34ff288a9b86a42114b7a8ce4e70f0a021a22817.jpg
HKCN-50067,スクリーン,2008/12/03,安倍なつみ,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/ff98f38266b1c2237f6299d9c1fc403ff36308c7.jpg
PCCA-02784,みんなのたまご,2008/12/10,しゅごキャラエッグ！,CDシングル,ポニーキャニオン,http://cdn.helloproject.com/img/release/o/ffdefc1fe481df5590b224304a676682b11480a8.jpg
TGCS-5086,ラララ-ソソソ,2008/12/13,真野恵里菜,CDシングル,UP-FRONT WORKS,http://cdn.helloproject.com/img/release/o/574ebdce53496073ff2374430bebce8e8e68e1f3.jpg
EPCE-5615,はぴ☆はぴ サンデー！,2009/02/04,月島きらり starring 久住小春（モーニング娘。）,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/73a2e67fcdbd1e5525fdbb7faeb491259791a954.jpg
EPCE-5617,チョコレート魂,2009/02/11,松浦亜弥,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/1ee2a51e5dc0675ca92254d887fc8dbd3fdcc4d2.jpg
EPCE-5618,泣いちゃうかも,2009/02/18,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/18acf8ed6374b37baf7c0e73fbbf500491cdf1c1.jpg
PCCA-02850,しゅごしゅご!,2009/02/25,しゅごキャラエッグ！,CDシングル,ポニーキャニオン,http://cdn.helloproject.com/img/release/o/3b7757e23866e3320be6a5e9a4a9db1bcf55aa56.jpg
PKCP-2043,ケンチャナ ～大丈夫～,2009/02/25,前田有紀,CDシングル,ライスミュージック,http://cdn.helloproject.com/img/release/o/9eb005049a8e88f3a75611db0177289c85dc2128.jpg
PKCP-5133,抱きしめて 抱きしめて,2009/03/11,Berryz工房,CDシングル,PICCOLO TOWN,http://cdn.helloproject.com/img/release/o/032bea672fb412dd325d4e4e37bfc0a398ad54cf.jpg
HKCN-50072,乙女の祈り,2009/03/18,真野恵里菜,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/0726ef85f54333a591da045f92998543c3593200.jpg
HKCN-50077,青春 僕/青春 俺,2009/03/25,矢口真里 / エアバンド,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/43b5ffe71644c8acfba2ff8e14702f025dc948c4.jpg
EPCE-5632,Bye Bye Bye！,2009/04/15,℃-ute,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/df16a381762d2850882f18c2fc2ba612dbc77444.jpg
EPCE-5637,しょうがない 夢追い人,2009/05/13,モーニング娘。,CDシングル,zetima,http://cdn.helloproject.com/img/release/o/114b0517e0b21aa6afd4684e0536a300ed18f7a3.jpg
HKCN-50079,はじめての経験,2009/05/20,真野恵里菜,CDシングル,hachama,http://cdn.helloproject.com/img/release/o/b87a0a09dbd426d235a9d52586ef0a993087739b.jpg
